Dates,GOOGL,AMZN,TSLA,GS,DAX,BNDX,FXEURUSD
01/04/2014,28.4,17.15,14.4647,165.92,9603.71,50.51,1.3793
02/04/2014,28.405,17.098,15.3527,167.27,9623.36,50.45,1.3767
03/04/2014,28.575,16.681,15.0267,166.09,9628.82,50.52,1.372
04/04/2014,27.263,16.15,14.1483,163.24,9695.77,50.6,1.3705
07/04/2014,27.032,15.888,13.8347,158.56,9510.85,50.65,1.3742
08/04/2014,27.876,16.354,14.364,156.56,9490.79,50.61,1.3797
09/04/2014,28.352,16.59,14.462,158.16,9506.35,50.6,1.3855
10/04/2014,27.335,15.856,13.6127,155.98,9454.54,50.7,1.3886
11/04/2014,26.888,15.587,13.5853,152.72,9315.29,50.77,1.3885
14/04/2014,27.26,15.796,13.206,154.74,9339.17,50.69,1.3821
15/04/2014,27.435,15.804,12.9273,154.92,9173.71,50.82,1.3815
16/04/2014,28.195,16.184,13.274,157.22,9317.82,50.77,1.3816
17/04/2014,27.167,16.246,13.208,157.44,9409.71,50.69,1.3814
18/04/2014,27.167,16.246,13.208,157.44,9409.71,50.69,1.3813
21/04/2014,26.969,16.544,13.6253,157.8,9409.71,50.73,1.3793
22/04/2014,27.275,16.466,14.576,160.46,9600.09,50.73,1.3805
23/04/2014,26.876,16.229,13.866,160.45,9544.19,50.74,1.3817
24/04/2014,26.722,16.857,13.8573,160.85,9548.68,50.74,1.3831
25/04/2014,26.155,15.192,13.3233,158.24,9401.55,50.8,1.3834
28/04/2014,26.149,14.829,13.234,156.54,9446.36,50.75,1.3851
29/04/2014,26.817,15.019,13.7947,158.24,9584.12,50.77,1.3812
30/04/2014,26.744,15.207,13.8593,159.82,9603.23,50.85,1.3867
01/05/2014,26.926,15.394,13.8487,160.37,9603.23,50.82,1.387
02/05/2014,26.694,15.401,14.0607,158.88,9556.02,50.83,1.3869
05/05/2014,26.767,15.503,14.4407,156.35,9529.5,50.81,1.3875
06/05/2014,26.129,14.869,13.8187,154.54,9467.53,50.835,1.3928
07/05/2014,25.9,14.635,13.4233,155.52,9521.3,50.84,1.391
08/05/2014,26.008,14.416,11.906,157.4,9607.4,50.91,1.384
09/05/2014,26.331,14.612,12.1507,157.2,9581.45,50.88,1.3758
12/05/2014,26.922,15.143,12.3113,159.55,9702.46,50.86,1.3757
13/05/2014,27.077,15.232,12.6773,160.28,9754.43,51,1.3704
14/05/2014,26.72,14.881,12.708,159.45,9754.39,51.04,1.3715
15/05/2014,26.456,14.76,12.5727,156.64,9656.05,51.13,1.371
16/05/2014,26.415,14.885,12.7707,156.43,9629.1,51.04,1.3694
19/05/2014,26.942,14.838,13.0727,157.67,9659.39,51.05,1.3709
20/05/2014,27.02,15.06,13.02,156.35,9639.08,51,1.3702
21/05/2014,27.485,15.25,13.2967,159.35,9697.87,50.98,1.3687
22/05/2014,27.773,15.246,13.6587,159.85,9720.91,50.96,1.3656
23/05/2014,28.19,15.612,13.82,160.16,9768.01,50.98,1.3629
26/05/2014,28.19,15.612,13.82,160.16,9892.82,50.98,1.3646
27/05/2014,28.744,15.541,14.104,161.77,9940.82,51.08,1.3635
28/05/2014,28.523,15.508,14.016,161.19,9939.17,51.38,1.3591
29/05/2014,28.528,15.689,14.016,160.74,9938.9,51.19,1.3602
30/05/2014,28.583,15.628,13.8513,159.81,9943.27,51.16,1.3635
02/06/2014,28.217,15.442,13.6467,160.03,9950.12,51.09,1.3597
03/06/2014,27.726,15.36,13.6627,161.8,9919.74,51.03,1.3628
04/06/2014,27.688,15.339,13.5993,162.39,9926.67,50.93,1.3599
05/06/2014,28.246,16.179,13.7933,162.58,9947.83,51.09,1.366
06/06/2014,28.301,16.484,13.8781,166.19,9987.19,51.2,1.3643
09/06/2014,28.537,16.375,13.6873,166,10008.63,51.19,1.3594
10/06/2014,28.415,16.621,13.4867,166.36,10028.8,51.16,1.3547
11/06/2014,28.375,16.76,13.6313,165.43,9949.81,51.11,1.3532
12/06/2014,27.975,16.296,13.568,165.96,9938.7,51.18,1.3552
13/06/2014,28.018,16.313,13.7613,165.89,9912.87,51.2,1.354
16/06/2014,27.615,16.381,14.974,165.85,9883.98,51.18,1.3574
17/06/2014,27.531,16.281,15.4447,168.22,9920.32,51.14,1.3547
18/06/2014,28.033,16.719,15.1413,169.86,9930.33,51.19,1.3595
19/06/2014,28.25,16.35,15.186,169.73,10004,51.28,1.3608
20/06/2014,28.326,16.21,15.306,169.84,9987.24,51.18,1.36
23/06/2014,28.714,16.362,15.8147,170.24,9920.92,51.26,1.3605
24/06/2014,28.627,16.208,15.5,168.23,9938.08,51.29,1.3606
25/06/2014,29.297,16.372,15.7927,168.38,9867.75,51.38,1.3629
26/06/2014,29.239,16.285,15.7067,168.01,9804.9,51.419,1.3612
27/06/2014,29.285,16.229,15.9373,166.78,9815.17,51.39,1.3649
30/06/2014,29.234,16.239,16.004,167.44,9833.07,51.41,1.3692
01/07/2014,29.575,16.62,15.9813,166.81,9902.41,51.32,1.3679
02/07/2014,29.539,16.643,15.295,166.89,9911.27,51.27,1.366
03/07/2014,29.654,16.875,15.2833,169.46,10029.43,51.24,1.361
04/07/2014,29.654,16.875,15.2833,169.46,10009.08,51.24,1.3595
07/07/2014,29.538,16.678,14.844,167.78,9906.07,51.32,1.3605
08/07/2014,28.92,16.191,14.6047,164.91,9772.67,51.38,1.3612
09/07/2014,29.168,16.499,14.8707,164.67,9808.2,51.37,1.3642
10/07/2014,29.002,16.396,14.6307,163.42,9659.13,51.42,1.3609
11/07/2014,29.333,17.31,14.542,164.8,9666.34,51.46,1.3608
14/07/2014,29.713,17.766,15.1133,167,9783.01,51.43,1.3619
15/07/2014,29.653,17.722,14.6387,169.17,9719.41,51.45,1.3568
16/07/2014,29.531,17.795,14.4773,170.47,9859.27,51.49,1.3525
17/07/2014,29.041,17.623,14.36,170.14,9753.88,51.59,1.3526
18/07/2014,30.256,17.933,14.668,171.47,9720.02,51.58,1.3524
21/07/2014,29.922,17.988,14.7027,171.72,9612.05,51.6,1.3524
22/07/2014,30.179,18.042,14.6387,175.02,9734.33,51.61,1.3466
23/07/2014,30.26,17.907,14.8327,176.82,9753.56,51.65,1.3464
24/07/2014,30.151,17.931,14.9027,176.26,9794.06,51.59,1.3464
25/07/2014,29.904,16.2,14.9047,175.4,9644.01,51.675,1.343
28/07/2014,29.951,16.021,14.988,175.95,9598.17,51.65,1.344
29/07/2014,29.698,16,15.0007,175.54,9653.63,51.73,1.3409
30/07/2014,29.772,16.125,15.2613,175.76,9593.68,51.63,1.3397
31/07/2014,28.978,15.65,14.8867,172.87,9407.48,51.61,1.339
01/08/2014,28.68,15.353,15.5513,170.25,9210.08,51.6,1.3427
04/08/2014,29.114,15.683,15.9013,171.69,9154.14,51.63,1.3422
05/08/2014,28.657,15.616,15.8993,169.42,9189.74,51.59,1.3376
06/08/2014,28.725,15.695,16.5953,169.74,9130.04,51.6,1.3383
07/08/2014,28.591,15.573,16.826,169.1,9038.97,51.66,1.3364
08/08/2014,28.897,15.84,16.542,172.26,9009.32,51.73,1.341
11/08/2014,28.863,15.917,17.288,172.46,9180.74,51.71,1.3385
12/08/2014,28.606,15.966,17.3307,172.33,9069.47,51.71,1.3369
13/08/2014,29.228,16.314,17.354,172.37,9198.88,51.79,1.3364
14/08/2014,29.232,16.661,17.4253,172.73,9225.1,51.86,1.3365
15/08/2014,29.186,16.682,17.4673,171.9,9092.6,51.85,1.3401
18/08/2014,29.635,16.726,17.3293,174.55,9245.33,51.85,1.3364
19/08/2014,29.856,16.757,17.1173,173.96,9334.28,51.89,1.332
20/08/2014,29.771,16.789,17.0473,174.03,9314.57,51.9,1.3259
21/08/2014,29.621,16.646,16.956,175.15,9401.53,51.92,1.3281
22/08/2014,29.627,16.58,17.1187,175.47,9339.17,51.98,1.3242
25/08/2014,29.529,16.701,17.5033,177.87,9510.14,52.07,1.3192
26/08/2014,29.406,17.092,17.4493,177.9,9588.15,52.11,1.3167
27/08/2014,29.15,17.159,17.55,177.81,9569.71,52.23,1.3193
28/08/2014,29.016,17.001,17.5907,177.65,9462.56,52.25,1.3182
29/08/2014,29.118,16.952,17.98,179.11,9470.17,52.24,1.3132
01/09/2014,29.118,16.952,17.98,179.11,9479.03,52.24,1.3128
02/09/2014,29.432,17.119,18.9413,179.77,9507.02,52.02,1.3133
03/09/2014,29.476,16.95,18.746,179.6,9626.49,52.01,1.315
04/09/2014,29.657,17.298,19.0693,180.08,9724.26,52,1.2944
05/09/2014,29.889,17.319,18.4927,179.75,9747.02,52.12,1.2951
08/09/2014,30.082,17.117,18.8073,180.11,9758.03,52.06,1.2895
09/09/2014,29.599,16.488,18.5653,177.4,9710.7,51.95,1.2937
10/09/2014,29.671,16.566,18.74,179.87,9700.17,51.93,1.2917
11/09/2014,29.556,16.526,18.6873,181,9691.28,51.88,1.2925
12/09/2014,29.245,16.56,18.6133,183.17,9651.13,51.8,1.2963
15/09/2014,29.082,16.194,16.924,183.98,9659.63,51.77,1.294
16/09/2014,29.439,16.388,17.3827,184.04,9632.93,51.85,1.296
17/09/2014,29.664,16.2,17.4253,184.82,9661.5,51.86,1.2865
18/09/2014,29.864,16.25,17.588,187.89,9798.13,51.835,1.2923
19/09/2014,30.27,16.566,17.288,186.2,9799.26,51.95,1.2829
22/09/2014,29.864,16.225,16.6687,185.29,9749.54,52.02,1.2849
23/09/2014,29.559,16.182,16.694,185.09,9595.03,52.03,1.2847
24/09/2014,29.921,16.411,16.8093,187.81,9661.97,52,1.278
25/09/2014,29.263,16.096,16.4633,184.09,9510.01,52.13,1.2751
26/09/2014,29.395,16.16,16.44,185.12,9490.55,52.08,1.2684
29/09/2014,29.39,16.091,16.3507,183.83,9422.91,52.11,1.2685
30/09/2014,29.42,16.122,16.1787,183.57,9474.3,52.11,1.2631
01/10/2014,28.982,15.873,16.016,180.7,9382.03,52.2,1.2623
02/10/2014,29.044,15.921,16.7613,182.88,9195.68,52.16,1.2669
03/10/2014,29.313,16.137,17.014,188.07,9195.68,52.19,1.2516
06/10/2014,29.389,16.11,17.3747,187.48,9209.51,52.17,1.2655
07/10/2014,28.705,15.849,17.3047,183.8,9086.21,52.26,1.2669
08/10/2014,29.187,16.135,17.2853,186.64,8995.33,52.28,1.2734
09/10/2014,28.54,15.769,17.134,181.27,9005.02,52.31,1.2691
10/10/2014,27.76,15.57,15.794,180.38,8788.81,52.28,1.2628
13/10/2014,27.238,15.323,14.9727,178.77,8812.43,52.35,1.2752
14/10/2014,27.435,15.416,15.1373,178.7,8825.21,52.38,1.2658
15/10/2014,27.037,15.299,15.3133,177.24,8571.95,52.61,1.2838
16/10/2014,26.846,15.143,15.09,172.58,8582.9,52.33,1.2809
17/10/2014,26.149,15.182,15.1653,176.91,8850.27,52.17,1.2761
20/10/2014,26.619,15.311,15.3647,177.84,8717.76,52.24,1.28
21/10/2014,26.902,15.766,15.6893,180.18,8886.96,52.24,1.2716
22/10/2014,27.135,15.649,15.4067,176.83,8940.14,52.23,1.2649
23/10/2014,27.682,15.659,15.686,180.06,9047.31,52.24,1.2646
24/10/2014,27.445,14.353,15.6827,183.35,8987.8,52.22,1.2671
27/10/2014,27.494,14.499,14.778,183.91,8902.61,52.22,1.2698
28/10/2014,27.947,14.779,16.1847,186.32,9068.19,52.22,1.2734
29/10/2014,27.923,14.706,15.8733,186.08,9082.81,52.24,1.2632
30/10/2014,28.014,14.954,15.9107,186.97,9114.84,52.3,1.2613
31/10/2014,28.394,15.273,16.1133,189.99,9326.87,52.37,1.2525
03/11/2014,28.188,15.286,16.1727,190.83,9251.7,52.3,1.2482
04/11/2014,28.21,15.141,15.9287,190.27,9166.47,52.32,1.2546
05/11/2014,27.798,14.826,15.398,189.84,9315.48,52.31,1.2486
06/11/2014,27.585,14.832,16.0813,191,9377.41,52.33,1.2375
07/11/2014,27.591,14.993,16.0133,190.71,9291.83,52.36,1.2455
10/11/2014,27.912,15.256,16.1287,191.8,9351.87,52.38,1.2421
11/11/2014,28.065,15.601,16.7387,191.88,9369.03,52.37,1.2475
12/11/2014,27.913,15.576,16.6067,190.18,9210.96,52.39,1.2438
13/11/2014,27.822,15.824,16.78,190.24,9248.51,52.4,1.2477
14/11/2014,27.76,16.391,17.2453,189.98,9252.94,52.44,1.2525
17/11/2014,27.332,16.153,16.932,189.93,9306.35,52.47,1.245
18/11/2014,27.226,16.247,17.18,189.64,9456.53,52.44,1.2536
19/11/2014,27.36,16.327,16.516,189.19,9472.8,52.39,1.2554
20/11/2014,27.188,16.527,16.5807,189.75,9483.97,52.5,1.2539
21/11/2014,27.295,16.632,16.1853,189.59,9732.55,52.56,1.2391
24/11/2014,27.374,16.782,16.448,190.07,9785.54,52.535,1.2442
25/11/2014,27.462,16.752,16.5393,188.86,9861.21,52.7,1.2474
26/11/2014,27.387,16.679,16.5627,188.52,9915.56,52.75,1.2506
27/11/2014,27.387,16.679,16.5627,188.52,9974.87,52.75,1.2467
28/11/2014,27.454,16.932,16.3013,188.41,9980.85,52.77,1.2452
01/12/2014,26.982,16.3,15.4427,188.2,9963.51,52.78,1.247
02/12/2014,26.93,16.316,15.4287,190.19,9934.08,52.67,1.2383
03/12/2014,26.849,15.825,15.2867,190.95,9971.79,52.68,1.2311
04/12/2014,27.129,15.847,15.2187,191.95,9851.35,52.65,1.2379
05/12/2014,26.404,15.631,14.914,195.45,10087.12,52.48,1.2283
08/12/2014,26.537,15.332,14.2907,196.62,10014.99,52.56,1.2317
09/12/2014,26.806,15.625,14.4593,196.89,9793.71,52.66,1.2374
10/12/2014,26.402,15.292,13.9893,192,9799.73,52.81,1.2448
11/12/2014,26.606,15.368,13.9253,193.54,9862.53,52.79,1.2411
12/12/2014,26.075,15.366,13.8,188.82,9594.73,52.86,1.2462
15/12/2014,25.792,15.304,13.6027,185.54,9334.01,52.93,1.2437
16/12/2014,24.908,14.753,13.1873,183.31,9563.89,53.04,1.2511
17/12/2014,25.322,14.944,13.7213,185.03,9544.43,53.04,1.2342
18/12/2014,25.731,14.887,14.5507,191.61,9811.06,52.98,1.2286
19/12/2014,26.002,14.995,14.6193,193.28,9786.96,53.05,1.2229
22/12/2014,26.615,15.327,14.84,194.44,9865.76,53.12,1.223
23/12/2014,26.938,15.314,14.7313,195.5,9922.11,52.99,1.2172
24/12/2014,26.847,15.151,14.8173,195.89,9922.11,52.96,1.2196
25/12/2014,26.847,15.151,14.8173,195.89,9922.11,52.96,1.2225
26/12/2014,27.076,15.455,15.188,195.45,9922.11,53.02,1.2183
29/12/2014,26.865,15.602,15.0473,196.19,9927.13,53.08,1.2152
30/12/2014,26.764,15.515,14.8153,195.71,9805.55,53.14,1.2156
31/12/2014,26.533,15.518,14.8273,193.83,9805.55,53.11,1.2098
01/01/2015,26.533,15.518,14.8273,193.83,9805.55,53.11,1.2104
02/01/2015,26.478,15.426,14.6207,194.41,9764.73,53.35,1.2002
05/01/2015,25.973,15.11,14.006,188.34,9473.16,53.33,1.1933
06/01/2015,25.332,14.765,14.0853,184.53,9469.66,53.45,1.189
07/01/2015,25.258,14.921,14.0633,187.28,9518.18,53.405,1.1839
08/01/2015,25.346,15.023,14.041,190.27,9837.61,53.39,1.1793
09/01/2015,25.036,14.847,13.7773,187.35,9648.5,53.36,1.1842
12/01/2015,24.853,14.571,13.4807,185.07,9781.9,53.48,1.1834
13/01/2015,25.09,14.737,13.6167,184.93,9941,53.53,1.1773
14/01/2015,25.297,14.664,12.846,180.23,9817.08,53.66,1.1789
15/01/2015,25.2,14.348,12.7913,178.49,10032.61,53.41,1.1633
16/01/2015,25.523,14.537,12.8713,177.23,10167.77,53.72,1.1567
19/01/2015,25.523,14.537,12.8713,177.23,10242.35,53.72,1.1606
20/01/2015,25.497,14.472,12.7953,175.63,10257.13,53.7,1.155
21/01/2015,26.02,14.863,13.1047,177.15,10299.23,53.78,1.161
22/01/2015,26.865,15.516,13.4413,182.04,10435.62,53.71,1.1366
23/01/2015,27.098,15.619,13.4193,180.49,10649.58,54.03,1.1204
26/01/2015,26.836,15.483,13.77,180.42,10798.33,53.96,1.1238
27/01/2015,26.06,15.338,13.732,176.49,10628.58,53.9096,1.1381
28/01/2015,25.621,15.196,13.2913,173.05,10710.97,54.03,1.1287
29/01/2015,25.662,15.589,13.68,175.99,10737.87,53.98,1.132
30/01/2015,26.877,17.726,13.5733,172.41,10694.32,54.06,1.1291
02/02/2015,26.61,18.224,14.0627,175.49,10828.01,54.07,1.1341
03/02/2015,26.665,18.178,14.5573,180.24,10890.95,53.95,1.1481
04/02/2015,26.305,18.238,14.57,178.78,10911.32,53.9,1.1345
05/02/2015,26.492,18.694,14.7327,180.77,10905.41,53.8,1.1477
06/02/2015,26.694,18.714,14.4907,183.43,10846.39,53.64,1.1316
09/02/2015,26.464,18.528,14.4987,182.22,10663.51,53.61,1.1325
10/02/2015,27.008,18.65,14.4193,184.56,10753.83,53.48,1.1321
11/02/2015,26.9,18.757,14.1867,187.65,10752.11,53.63,1.1336
12/02/2015,27.301,18.859,13.5253,189.78,10919.65,53.71,1.1403
13/02/2015,27.558,19.092,13.5847,189,10963.4,53.6,1.1394
16/02/2015,27.558,19.092,13.5847,189,10923.23,53.6,1.1355
17/02/2015,27.251,18.772,13.6233,190.02,10895.62,53.59,1.1411
18/02/2015,27.133,18.669,13.6307,188.67,10961,53.52,1.1397
19/02/2015,27.323,18.95,14.1137,189.11,11001.94,53.54,1.1368
20/02/2015,27.09,19.183,14.474,191.51,11050.64,53.57,1.1381
23/02/2015,26.75,19.007,13.8223,190.31,11130.92,53.65,1.1335
24/02/2015,26.932,18.929,13.6073,192.22,11205.74,53.73,1.134
25/02/2015,27.367,19.269,13.584,191.72,11210.27,53.85,1.1361
26/02/2015,27.964,19.24,13.8127,192.2,11327.19,53.86,1.1198
27/02/2015,28.132,19.008,13.556,189.79,11401.66,53.89,1.1196
02/03/2015,28.751,19.283,13.155,191.79,11410.36,53.7,1.1184
03/03/2015,28.94,19.231,13.304,191.27,11280.36,53.59,1.1176
04/03/2015,28.917,19.136,13.4957,189.67,11390.38,53.59,1.1078
05/03/2015,29.072,19.392,13.3753,190.08,11504.01,53.66,1.103
06/03/2015,28.645,19.005,12.9253,186.91,11550.97,53.54,1.0844
09/03/2015,28.705,18.928,12.7253,187.93,11582.11,53.64,1.0852
10/03/2015,27.993,18.476,12.688,182.71,11500.38,53.83,1.0698
11/03/2015,27.785,18.319,12.916,184.18,11805.99,53.91,1.0547
12/03/2015,28.059,18.712,12.738,189.95,11799.39,53.91,1.0635
13/03/2015,27.65,18.529,12.5787,189.34,11901.61,53.9,1.0496
16/03/2015,28.082,18.668,13.0467,191.9,12167.72,53.72,1.0568
17/03/2015,27.881,18.596,12.982,190.57,11980.85,53.65,1.0597
18/03/2015,28.308,18.757,13.3807,192.32,11922.77,53.9,1.0864
19/03/2015,28.184,18.662,13.0433,189.97,11899.4,54.02,1.066
20/03/2015,28.248,18.925,13.2053,193.13,12039.37,54.07,1.0821
23/03/2015,28.269,18.756,13.3087,191.96,11895.84,54.05,1.0946
24/03/2015,28.877,18.705,13.448,191.28,12005.69,54.03,1.0924
25/03/2015,28.35,18.548,12.9533,187.35,11865.32,54.01,1.097
26/03/2015,28.182,18.368,12.6937,187.24,11843.68,53.97,1.0884
27/03/2015,27.877,18.528,12.3333,188.06,11868.33,53.94,1.0889
30/03/2015,28.057,18.729,12.7047,191.02,12086.01,53.97,1.0833
31/03/2015,27.735,18.605,12.5847,187.97,11966.17,54.09,1.0731
01/04/2015,27.475,18.513,12.506,192.23,12001.38,54.05,1.0763
02/04/2015,27.065,18.613,12.7333,191.55,11967.39,53.95,1.088
03/04/2015,27.065,18.613,12.7333,191.55,11967.39,53.95,1.0969
06/04/2015,27.198,18.852,13.54,192.05,11967.39,54.06,1.0922
07/04/2015,27.243,18.721,13.55,192.39,12123.52,54.02,1.0814
08/04/2015,27.442,19.06,13.8447,192.56,12035.86,54.09,1.0781
09/04/2015,27.401,19.177,14.006,194.89,12166.44,54.07,1.0659
10/04/2015,27.427,19.133,14.06,195.64,12374.73,54.12,1.0604
13/04/2015,27.432,19.118,13.9853,195.58,12338.73,54.14,1.0567
14/04/2015,26.989,19.256,13.8307,197.72,12227.6,54.19,1.0655
15/04/2015,27.052,19.173,13.8553,201.1,12231.34,54.23,1.0684
16/04/2015,27.176,19.302,13.78,200.21,11998.86,54.14,1.0761
17/04/2015,26.637,18.778,13.786,197.35,11688.7,54.16,1.0806
20/04/2015,27.226,19.476,13.6847,198.1,11891.91,54.09,1.0738
21/04/2015,27.146,19.559,13.9607,196.84,11939.58,54,1.0736
22/04/2015,27.459,19.49,14.6293,198.32,11867.37,53.9,1.0725
23/04/2015,27.873,19.5,14.5733,199.31,11723.58,53.87,1.0824
24/04/2015,28.683,22.255,14.5617,197.99,11810.85,54.06,1.0873
27/04/2015,28.306,21.928,15.4367,196.52,12039.16,54.02,1.0891
28/04/2015,28.219,21.466,15.3653,197.49,11811.66,53.97,1.0981
29/04/2015,28.069,21.469,15.4967,198.56,11432.72,53.55,1.1128
30/04/2015,27.438,21.089,15.07,196.42,11454.38,53.48,1.1224
01/05/2015,27.558,21.144,15.0687,197.53,11454.38,53.42,1.1199
04/05/2015,27.642,21.152,15.3673,199.3,11619.85,53.26,1.1146
05/05/2015,27.152,21.06,15.53,197.29,11327.68,53.07,1.1185
06/05/2015,26.754,20.955,15.362,196.25,11350.15,52.78,1.1347
07/05/2015,27.102,21.344,15.7867,197.39,11407.97,52.92,1.1267
08/05/2015,27.448,21.685,15.774,200.5,11709.73,53.03,1.1199
11/05/2015,27.289,21.643,15.966,201.73,11673.35,52.88,1.1155
12/05/2015,26.937,21.551,16.316,200.53,11472.41,52.64,1.1213
13/05/2015,26.975,21.344,16.212,201.43,11351.46,52.56,1.1354
14/05/2015,27.46,21.614,16.2733,202.62,11559.82,52.56,1.141
15/05/2015,27.325,21.3,16.5893,202.97,11447.03,52.86,1.1451
18/05/2015,27.333,21.262,16.5833,204.66,11594.28,52.77,1.1315
19/05/2015,27.464,21.086,16.476,205.4,11853.33,52.88,1.115
20/05/2015,27.626,21.193,16.29,205.08,11848.47,52.82,1.1094
21/05/2015,27.841,21.582,16.3747,204.95,11864.59,52.81,1.1112
22/05/2015,27.726,21.382,16.5153,207.8,11815.01,52.83,1.1013
25/05/2015,27.726,21.382,16.5153,207.8,11815.01,52.83,1.0978
26/05/2015,27.36,21.274,16.497,206.38,11625.13,52.98,1.0873
27/05/2015,27.713,21.571,16.4953,209.06,11771.13,53,1.0904
28/05/2015,27.709,21.329,16.7633,208.48,11677.57,53.03,1.0949
29/05/2015,27.266,21.462,16.72,206.19,11413.82,53.14,1.0986
01/06/2015,27.461,21.546,16.63,207.81,11436.05,52.98,1.0927
02/06/2015,27.698,21.55,16.5567,206.43,11328.8,52.75,1.1151
03/06/2015,27.765,21.83,16.5993,208.29,11419.62,52.4,1.1275
04/06/2015,27.585,21.539,16.3947,208.87,11340.6,52.39,1.1238
05/06/2015,27.476,21.348,16.6093,210.45,11197.15,52.34,1.1114
08/06/2015,27.174,21.175,17.086,209.79,11064.92,52.26,1.1291
09/06/2015,27.108,21.274,17.0667,209.02,11001.29,52.16,1.1283
10/06/2015,27.63,21.539,16.7133,213.13,11265.39,52.01,1.1324
11/06/2015,27.502,21.649,16.7607,213.94,11332.78,52.18,1.1258
12/06/2015,27.374,21.496,16.7127,213.06,11196.49,52.33,1.1266
15/06/2015,27.15,21.184,16.692,211.76,10984.97,52.35,1.1283
16/06/2015,27.244,21.363,16.8747,213.56,11044.01,52.2,1.1248
17/06/2015,27.33,21.391,17.3607,212.93,10978.01,52.32,1.1337
18/06/2015,27.809,21.97,17.4593,214.6,11100.3,52.2,1.1359
19/06/2015,27.876,21.746,17.5007,213.19,11040.1,52.39,1.1352
22/06/2015,27.984,21.815,17.3193,216.51,11460.5,52.18,1.1341
23/06/2015,28.17,22.3,17.8447,218.4,11542.54,52.25,1.1167
24/06/2015,27.929,22.042,17.678,214.43,11471.26,52.25,1.1205
25/06/2015,27.898,22.005,17.9193,212.82,11473.13,52.27,1.1205
26/06/2015,27.653,21.905,17.806,213.17,11492.43,52.1,1.1167
29/06/2015,27.063,21.493,17.468,207.65,11083.2,52.2,1.1236
30/06/2015,27.002,21.705,17.884,208.79,10944.97,52.37,1.1147
01/07/2015,27.165,21.87,17.9433,209.94,11180.5,52.22,1.1053
02/07/2015,27.367,21.886,18.668,209.2,11099.35,52.05,1.1084
03/07/2015,27.367,21.886,18.668,209.2,11058.39,52.05,1.1114
06/07/2015,27.281,21.802,18.648,208.04,10890.63,52.13,1.1056
07/07/2015,27.502,21.836,17.8587,208.21,10676.78,52.45,1.1011
08/07/2015,27.085,21.485,16.9973,204.06,10747.3,52.41,1.1077
09/07/2015,27.232,21.72,17.1947,204.81,10996.41,52.39,1.1036
10/07/2015,27.806,22.176,17.2767,207.19,11315.63,52.3,1.1162
13/07/2015,28.587,22.779,17.4773,210.12,11484.38,52.28,1.1002
14/07/2015,29.209,23.279,17.71,212.16,11516.9,52.27,1.1009
15/07/2015,29.198,23.06,17.5427,212.96,11539.66,52.49,1.095
16/07/2015,30.089,23.774,17.7787,211.18,11716.76,52.51,1.0875
17/07/2015,34.981,24.151,18.3107,212.46,11673.42,52.55,1.083
20/07/2015,34.642,24.405,18.8173,212.39,11735.72,52.65,1.0825
21/07/2015,34.768,24.4,17.7847,211.5,11604.8,52.62,1.0935
22/07/2015,34.755,24.414,17.858,213.25,11520.67,52.67,1.0929
23/07/2015,33.737,24.109,17.8133,211.05,11512.11,52.78,1.0984
24/07/2015,32.739,26.471,17.694,207.35,11347.45,52.88,1.0984
27/07/2015,32.914,26.571,16.8673,205.02,11056.4,52.9,1.1088
28/07/2015,32.983,26.301,17.6547,206.24,11173.91,52.85,1.106
29/07/2015,33.072,26.45,17.588,206.84,11211.85,52.83,1.0984
30/07/2015,33.228,26.838,17.786,207.2,11257.15,52.95,1.0932
31/07/2015,32.875,26.807,17.7433,205.07,11308.99,52.98,1.0984
03/08/2015,33.236,26.752,17.3327,204.69,11443.72,52.96,1.095
04/08/2015,33.064,26.595,17.752,205.17,11456.07,52.93,1.0881
05/08/2015,33.665,26.851,18.0087,205.7,11636.3,52.725,1.0906
06/08/2015,33.508,26.473,16.4087,205.09,11585.1,52.97,1.0925
07/08/2015,33.22,26.131,16.1673,203.44,11490.83,52.9,1.0967
10/08/2015,33.157,26.2,16.076,205.97,11604.78,52.81,1.1019
11/08/2015,34.515,26.373,15.8247,201.7,11293.65,53.01,1.1042
12/08/2015,34.574,26.295,15.878,201.13,10924.61,53.02,1.1159
13/08/2015,34.326,26.483,16.1673,200.74,11014.63,52.99,1.115
14/08/2015,34.469,26.576,16.21,202.02,10985.14,52.915,1.1109
17/08/2015,34.706,26.761,16.9993,202.57,10940.33,53.01,1.1078
18/08/2015,34.437,26.751,17.3813,201.18,10915.92,52.95,1.1024
19/08/2015,34.702,26.646,17.0167,200.95,10682.15,53.04,1.112
20/08/2015,33.974,25.789,16.1453,196.75,10432.19,53.1,1.1242
21/08/2015,32.201,24.724,15.3847,187.74,10124.52,53.07,1.1386
24/08/2015,30.906,23.169,14.5913,179.46,9648.43,52.95,1.1619
25/08/2015,30.624,23.319,14.6687,178.22,10128.12,52.65,1.1517
26/08/2015,32.987,25.039,14.9893,184.4,9997.43,52.7,1.1314
27/08/2015,33.398,25.919,16.1993,189.21,10315.62,52.67,1.1246
28/08/2015,32.985,25.901,16.5653,187.75,10298.53,52.69,1.1185
31/08/2015,32.391,25.645,16.604,188.6,10259.46,52.56,1.1211
01/09/2015,31.478,24.827,15.9087,182.12,10015.57,52.64,1.1315
02/09/2015,32.246,25.528,16.5127,184.51,10048.05,52.62,1.1227
